# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.026	0.0	250	250	0	0	0	0	214.985558	219.845026	214.838421	214.913672	20.8088046	1716384626.6774886	-11.9575964	-7453397.0	-7466410.0	-7472886.0	-7470505.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	801.0079200792007	0.0	22-05-24 15:30:33.117003
0.6	0.002	250	250	1638	1638	1638	1638	214.680332	219.59281	214.58456	214.694115	20.1988764	1716384665.9102464	-11.3801898	-7155893.0	-7168435.0	-7174769.0	-7172350.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	801.0079200792007	0.025	22-05-24 15:31:12.344419
1.2	0.006	250	250	3276	3276	3276	3276	214.606567	219.521908	214.519248	214.637988	19.6893758	1716384705.139131	-10.7815453	-6779445.0	-6791219.0	-6797217.0	-6795004.0	-1.16096856	-8125112.0	-8116170.0	-8115101.0	-8111217.0	20	801.0079200792007	0.05	22-05-24 15:31:51.579323
1.799	0.009	250	250	4915	4915	4915	4915	212.621218	212.450914	212.441464	212.436782	19.6490622	1716384744.3717659	-10.1829959	-6402997.0	-6414059.0	-6419697.0	-6417704.0	-1.09665715	-7674887.0	-7666410.0	-7665446.0	-7661732.0	20	801.0079200792007	0.075	22-05-24 15:32:30.810247
2.4	0.012	250	250	6553	6553	6553	6553	200.116187	199.954895	199.947519	199.942898	20.1083214	1716384783.6394446	-9.58284706	-6025560.0	-6035881.0	-6041256.0	-6039406.0	-1.03215241	-7223400.0	-7215343.0	-7214459.0	-7210929.0	20	801.0079200792007	0.1	22-05-24 15:33:10.084168
3.0	0.015	250	250	8191	8191	8191	8191	187.609968	187.457463	187.452796	187.447868	20.4522386	1716384822.8864515	-8.98384337	-5648855.0	-5658426.0	-5663487.0	-5661821.0	-0.967739158	-6772485.0	-6764878.0	-6764095.0	-6760707.0	20	801.0079200792007	0.125	22-05-24 15:33:49.331220
3.6	0.018	250	250	9830	9830	9830	9830	175.099665	174.956765	174.954177	174.95019	20.8112002	1716384862.1421955	-8.38503201	-5272221.0	-5281067.0	-5285819.0	-5284324.0	-0.903319209	-6321626.0	-6314420.0	-6313717.0	-6310544.0	20	801.0079200792007	0.15	22-05-24 15:34:28.585622
4.2	0.021	250	250	11468	11468	11468	11468	162.596752	162.461659	162.46211	162.45761	21.0442474	1716384901.386817	-7.78577025	-4895343.0	-4903418.0	-4907857.0	-4906541.0	-0.838790454	-5869908.0	-5863188.0	-5862523.0	-5859520.0	20	801.0079200792007	0.175	22-05-24 15:35:07.829344
4.799	0.024	250	250	13107	13107	13107	13107	150.084385	149.957425	149.96064	149.956308	21.3555839	1716384940.6273746	-7.18697457	-4518762.0	-4526123.0	-4530189.0	-4529099.0	-0.774319979	-5418723.0	-5412340.0	-5411817.0	-5409009.0	20	801.0079200792007	0.2	22-05-24 15:35:47.068699
5.4	0.027	250	250	14745	14745	14745	14745	137.581432	137.462981	137.466161	137.462746	21.7008426	1716384979.8669736	-6.58732844	-4141624.0	-4148243.0	-4152028.0	-4151102.0	-0.709756388	-4966764.0	-4960849.0	-4960390.0	-4957798.0	20	801.0079200792007	0.225	22-05-24 15:36:26.310158
5.999	0.03	250	250	16383	16383	16383	16383	125.07521	124.965793	124.970001	124.966665	21.5597877	1716385019.1044097	-5.98853151	-3765021.0	-3770911.0	-3774359.0	-3773611.0	-0.645228274	-4515161.0	-4509660.0	-4509281.0	-4506834.0	20	801.0079200792007	0.25	22-05-24 15:37:05.546314
6.599	0.033	250	250	18022	18022	18022	18022	112.56562	112.466352	112.472067	112.468868	21.0338983	1716385058.3456693	-5.38905136	-3388011.0	-3393157.0	-3396284.0	-3395714.0	-0.580655672	-4063161.0	-4058068.0	-4057769.0	-4055481.0	20	801.0079200792007	0.275	22-05-24 15:37:44.788201
